,time,Unnamed: 0,Unnamed: 0.1,date,hour,type,1325A,1326A,1327A,1328A,1329A,1330A,1331A,1332A,1333A,1334A,2423A,2424A,2426A,2427A,2428A,2429A,2430A,2431A,2432A,2433A,2434A,2435A,2436A,2437A,2438A,2439A,2440A,2441A,2443A,2444A,2446A,2447A,2448A,2449A,2450A,2451A,2452A,2453A,2454A,2455A,1839A,1840A,1841A,1842A,1843A,1844A,1845A,1846A,2436A.1,2437A.1,2438A.1
0,2018010100,0,13,20180101,0,CO,0.9,2.6,1.7,2.4,2.1,1.3,1.6,1.7,2.3,1.3,1.2,1.5,1.5,1.6,1.0,1.6,1.1,1.1,1.0,1.2,1.3,0.8,1.4,1.6,3.7,1.7,1.2,1.3,1.9,2.1,1.0,1.0,1.4,1.6,1.5,1.8,1.4,1.3,0.9,1.6,1.5,1.3,2.0,2.1,1.1,1.6,1.3,1.4,1.4,1.6,3.7
1,2018010101,1,28,20180101,1,CO,0.9,2.3,1.6,2.4,2.0,1.4,1.5,1.7,2.3,1.3,1.2,1.7,1.6,1.6,1.0,1.5,1.2,0.9,1.0,1.2,1.3,0.8,1.4,1.6,3.4,1.9,1.2,1.2,1.9,2.1,0.8,1.0,1.2,1.5,1.5,1.8,1.4,1.4,0.9,1.2,1.5,1.4,2.0,2.1,1.1,1.6,1.3,1.5,1.4,1.6,3.4
2,2018010102,2,43,20180101,2,CO,0.9,2.2,1.7,2.5,2.1,1.3,1.8,1.9,1.9,1.3,1.2,1.9,1.8,1.8,1.0,1.2,1.2,1.0,1.0,1.2,1.3,0.8,1.3,1.4,2.7,1.3,1.3,1.2,1.7,1.9,0.8,1.0,1.1,1.2,1.4,1.8,1.4,1.4,0.8,1.4,1.5,1.4,2.1,1.9,1.1,1.6,1.3,1.5,1.3,1.4,2.7
3,2018010103,3,58,20180101,3,CO,0.9,2.0875000000000004,1.5999999999999999,2.35,1.9375,1.2875,1.6875,1.8125,1.825,1.3,1.2,1.7874999999999999,1.7,1.7125000000000001,1.0125,1.1,1.2,1.0,1.0,1.3,1.4,0.8,1.2750000000000001,1.3624999999999998,2.7,1.3625,1.34,1.2625,1.6125,1.7999999999999998,0.8,0.9,1.1,1.2,1.5,1.8,1.4375,1.4249999999999998,0.7,1.6,1.4625,1.375,2.0875,1.9,1.1,1.6,1.35,1.5875,1.2750000000000001,1.3624999999999998,2.7
4,2018010104,4,73,20180101,4,CO,0.9,1.975,1.5,2.2,1.7750000000000001,1.275,1.575,1.7249999999999999,1.75,1.3,1.2,1.6749999999999998,1.6,1.625,1.025,1.0,1.2,1.0,1.1,1.3,1.3,0.9,1.25,1.325,2.7,1.425,1.3800000000000001,1.325,1.525,1.7,0.8,0.9,1.0,1.1,1.4,1.8,1.4749999999999999,1.45,0.7,1.5,1.425,1.3499999999999999,2.075,1.9,1.1,1.6,1.4,1.675,1.25,1.325,2.7
5,2018010105,5,88,20180101,5,CO,0.9,1.8625000000000003,1.4,2.05,1.6125,1.2625,1.4625,1.6375,1.675,1.3,1.2,1.5625,1.5,1.5375,1.0375,1.0,1.2,1.1,1.3,1.4,1.7,1.1,1.225,1.2875,2.7,1.4875,1.42,1.3875,1.4375,1.6,0.8,0.9,1.0,1.1,1.4,1.8,1.5125,1.475,0.7,1.5,1.3875,1.325,2.0625,1.9,1.1,1.6,1.45,1.7625000000000002,1.225,1.2875,2.7
6,2018010106,6,103,20180101,6,CO,0.9,1.75,1.3,1.9,1.4500000000000002,1.25,1.35,1.5499999999999998,1.6,1.3,1.2,1.45,1.4,1.4500000000000002,1.05,1.1,1.4,1.1,1.5,1.5,1.9,1.3,1.2000000000000002,1.25,2.7,1.55,1.46,1.45,1.35,1.5,0.8,0.8,1.0,1.1,1.4,1.8,1.5499999999999998,1.5,0.8,1.4,1.35,1.2999999999999998,2.05,1.9,1.1,1.6,1.5,1.85,1.2000000000000002,1.25,2.7
7,2018010107,7,118,20180101,7,CO,0.9,1.6375000000000002,1.2,1.75,1.2875,1.2375,1.2375,1.4625,1.525,1.3,1.2,1.3375,1.3,1.3625,1.0625,1.2,1.5,1.1,1.2,1.5,1.5,1.5,1.175,1.2125,2.7,1.6125,1.5,1.5125,1.2625,1.4,0.8,0.8,1.0,1.1,1.4,1.8,1.5875,1.525,0.7,1.2,1.3125,1.275,2.0375,1.9,1.1,1.6,1.55,1.9375,1.175,1.2125,2.7
8,2018010108,8,133,20180101,8,CO,0.9,1.5250000000000001,1.1,1.6,1.125,1.225,1.125,1.375,1.45,1.3,1.2,1.225,1.2,1.2750000000000001,1.0750000000000002,1.2,1.5,1.2,1.2,1.7,1.5,1.7,1.1500000000000001,1.175,2.7,1.675,1.54,1.575,1.175,1.3,0.8,0.7,1.0,1.1,1.4,1.8,1.625,1.55,0.5,1.3,1.275,1.25,2.025,1.9,1.1,1.6,1.6,2.0250000000000004,1.1500000000000001,1.175,2.7
9,2018010109,9,148,20180101,9,CO,0.9,1.4125,1.0,1.45,0.9625000000000001,1.2125,1.0125000000000002,1.2875,1.375,1.3,1.2,1.1125,1.1,1.1875,1.0875000000000001,1.3,1.6,1.4,1.4,1.7,1.4,1.9,1.125,1.1375000000000002,2.7,1.7375,1.58,1.6375,1.0875,1.2000000000000002,0.7,0.8,1.1,1.4,1.4,1.8,1.6625,1.5750000000000002,0.5,1.5,1.2374999999999998,1.2249999999999999,2.0125,1.9,1.1,1.6,1.65,2.1125000000000003,1.125,1.1375000000000002,2.7
10,2018010110,10,163,20180101,10,CO,0.9,1.3,0.9,1.3,0.8,1.2,0.9,1.2,1.3,1.3,1.2,1.0,1.0,1.1,1.1,1.3,1.5,1.5,1.6,2.0,2.5,1.7,1.1,1.1,2.7,1.8,1.62,1.7,1.0,1.1,0.7,0.9,1.1,1.5,1.4,1.8,1.7,1.6,0.9,1.5,1.2,1.2,2.0,1.9,1.1,1.6,1.7,2.2,1.1,1.1,2.7
11,2018010111,11,178,20180101,11,CO,0.95,1.4,1.0,1.2,0.8,1.0,0.9,1.4,1.0,1.3,1.4,1.0,1.0,0.9,1.1,1.3,1.4,1.4,1.8,2.0,2.8,1.5,1.0,1.0,2.1,1.8,1.6600000000000001,1.7,1.0,1.1,0.8,1.0,1.2,1.3,1.4,1.3,1.5,1.4,1.0,1.5,1.3,1.3,2.1,1.5499999999999998,1.1,1.65,1.9,2.1,1.0,1.0,2.1
12,2018010112,12,193,20180101,12,CO,1.0,1.5,1.1,1.2,0.8,1.1,1.0,1.4,1.1,1.3,1.2,1.0,1.0,1.0,1.1,1.5,1.3,1.2,1.8,1.6,2.3,1.5,1.0,1.1,2.7,1.9,1.7000000000000002,1.8,1.1,1.2,0.8,0.8,1.1,1.2,1.3,1.0,1.3,1.2,0.9,1.5,1.3,1.5,2.1,1.2,1.2,1.7,2.2,2.1,1.0,1.1,2.7
13,2018010113,13,208,20180101,13,CO,1.0166666666666666,1.6,1.2,1.2,1.0,1.0,1.2,1.1,1.2,1.3,0.8,1.0,1.0,1.0,1.1,1.7,1.4,1.3,1.4,1.5,2.2,1.3,1.1,1.1,2.9,2.5,1.74,1.8,1.4,1.4,0.8,0.8,1.1,1.2,1.3,0.8,1.2,1.1,1.9,1.7,1.4,1.4,2.1,1.2,1.25,1.7,2.1,1.9,1.1,1.1,2.9
14,2018010114,14,223,20180101,14,CO,1.0333333333333334,1.5,1.4,1.1,1.2,0.9,1.3,1.1,1.3,1.3,0.8,1.0,0.9,1.0,1.1,1.4,1.5,1.3,1.2,1.5,1.9,1.4,1.0,1.1,2.7,2.2,1.78,1.8,1.6,1.7,0.7,1.6,1.1,1.2,1.3,0.7,1.2,1.2,1.1,1.8,1.3,1.5,2.1,1.3,1.3,1.7,2.1,2.1,1.0,1.1,2.7
15,2018010115,15,238,20180101,15,CO,1.05,1.5,1.4,1.2,1.2,0.9,1.2,1.1,1.3,1.3,0.9,1.0,0.9,1.0,1.1,1.3,1.4,1.2,1.4,1.5,1.8,1.2,1.1,1.1,2.7,2.7,1.82,1.8,1.6,1.6,0.8,1.3,1.1,1.2,1.3,0.9,1.2,1.2,0.9,1.9,1.3,1.4,2.0,1.4,1.2000000000000002,1.6,2.4,2.1,1.1,1.1,2.7
16,2018010116,16,253,20180101,16,CO,1.0666666666666667,1.5,1.3,1.2,1.0,0.9,1.1,1.1,1.2,1.3,0.9,1.1,0.9,1.2,1.1,1.3,1.4,1.3,1.2,1.5,1.9,1.2,1.2,1.1,2.9,2.3,1.86,1.8,1.6,1.4,0.9,1.1,1.1,1.4,1.4,0.8,1.2,1.1,0.8,1.8,1.3,1.5,2.0,1.3,1.1,1.6500000000000001,2.2,2.0,1.2,1.1,2.9
17,2018010117,17,268,20180101,17,CO,1.0833333333333335,1.5,1.2,1.2,1.1,1.0,1.0,1.2,1.2,1.3,0.9,1.1,1.0,1.1,1.1,1.3,1.3,0.9,1.2,1.5,1.6,1.2,1.3,1.3,2.4,2.1,1.9,1.8,1.6,1.7,1.1,1.0,1.1,1.6,1.5,0.8,1.2,1.2,0.8,1.7,1.3,1.5,2.0,1.3,1.2000000000000002,1.7000000000000002,2.1,1.95,1.3,1.3,2.4
18,2018010118,18,283,20180101,18,CO,1.1,1.7,1.2,1.3,1.3,1.1,1.1,1.2,1.4,1.3,1.0,1.1,1.1,1.2,1.1,1.3,1.3,0.9,1.4,1.5,1.7,1.3,1.5,1.5,1.7,3.1,1.94,2.0,2.0,1.9,1.1,0.9,1.4,1.5,1.8,1.1,1.3,1.2,0.7,1.6,1.4,1.4,2.0,1.4,1.3,1.75,2.0,1.9,1.5,1.5,1.7
19,2018010119,19,298,20180101,19,CO,1.15,1.7,1.4,1.3,1.7,1.2,1.1,1.4,1.6,1.3,1.0,1.1,1.2,1.2,1.1,1.3,1.4,1.1,1.4,1.6,1.8,1.6,1.5,1.4,1.6,3.4,1.98,2.0,2.0,1.8,1.3,1.3,1.4,1.4,1.7,1.3,1.4,1.6,0.9,1.7,1.5,1.5,2.1,1.5,1.4,1.8,2.0,2.0,1.5,1.4,1.6
20,2018010120,20,313,20180101,20,CO,1.2,1.8,1.5,1.2,2.0,1.2,1.2,1.5,1.8,1.3,1.0,1.3,1.2,1.2,1.1,1.3,1.4,1.3,1.4,1.8,1.9,1.5,1.4,1.3,1.6,3.4,2.02,2.1,1.9,1.9,1.4,1.1,1.5,1.5,1.7,1.5,1.4,1.6,1.2,2.1,1.6,1.6,2.1,1.7,1.5,1.8,2.1,2.0,1.4,1.3,1.6
21,2018010121,21,328,20180101,21,CO,1.3,1.8,1.5,1.1,2.1,1.0,1.2,1.6,2.2,1.3,1.0,1.3,1.2,1.2,1.1,1.3,1.3,1.4,1.5,1.9,1.8,1.2,1.4,1.2,1.5,2.5,2.06,2.1,1.9,1.8,1.4,0.8,1.2,1.8,1.4,1.5,1.4,1.4,1.5,2.1,1.6,1.5,2.1,1.7,1.55,1.8,2.1,2.0,1.4,1.2,1.5
22,2018010122,22,343,20180101,22,CO,1.4,1.9,1.7,1.2,1.8,1.1,1.2,1.7,2.1,1.3,1.0,1.4,1.2,1.2,1.1,1.7,1.3,1.4,1.4333333333333333,2.0,1.8,1.5,1.5,1.3,1.5,3.5,2.1,2.2,1.8,1.9,1.4,1.0,1.3,1.7,1.4,1.8,1.5,1.5,1.6,1.9,1.6,1.6,2.2,1.7,1.6,1.8,2.1,1.9,1.5,1.3,1.5
23,2018010123,23,358,20180101,23,CO,1.5,2.0,1.8,1.2,1.6,1.4,1.5,1.6,1.8,1.325,1.1,1.3,1.2,1.3,1.1,1.9,1.3,1.3,1.3666666666666667,1.9,2.0,1.6,1.5,1.3,1.5,2.5,1.9,2.3,1.9,1.9,1.2,1.2,1.1,1.3,1.5,1.8,1.4,1.6,1.5,3.0,1.7,1.6,2.2,2.1,1.625,1.9,2.1,2.0,1.5,1.3,1.5
24,2018010200,0,13,20180102,0,CO,1.6,2.2,1.8,1.4,1.4,1.5,1.9,1.6,1.5,1.35,1.2,1.5,1.2,1.4,1.1,1.8,1.5,1.0,1.3,1.7,2.1,1.5,1.6,1.3,1.5,2.5,2.1,2.2,1.9,1.9,1.2,1.0,1.2,1.4,1.5,1.3,1.5,1.7,1.5,2.1,1.8,1.6,2.3,2.1,1.65,1.8,2.1,2.0,1.6,1.3,1.5
25,2018010201,1,28,20180102,1,CO,1.55,2.1,1.6,1.5,1.4,1.1,1.9,1.6,1.5,1.375,1.2,1.3,1.3,1.3,1.1,1.8,1.5,1.1,1.2,1.6,2.2,1.4,1.5,1.3,1.6,1.7,2.2,2.1,1.9,1.8,1.1,0.9,1.3,1.4,1.5,1.5,1.6,1.8,1.5,2.1,1.7,1.8,2.3,2.0,1.675,1.8,2.2,2.0,1.5,1.3,1.6
26,2018010202,2,43,20180102,2,CO,1.5,2.2,1.6,1.7,1.3,1.0,1.5,1.7,1.4,1.4,1.3,1.4,1.5,1.4,1.1,1.7,1.5,1.0,1.1,1.5,2.5,1.4,1.5,1.3,1.6,1.8,2.1,2.0,1.9,1.7,1.0,0.9,1.3,1.4,1.6,1.3,1.5,1.5,1.4,1.9,1.7,1.8,2.4,2.0,1.7,1.9,2.2,2.1,1.5,1.3,1.6
27,2018010203,3,58,20180102,3,CO,1.4333333333333333,2.2,1.5,1.4,1.4,1.1,1.4,1.6,1.4,1.5,1.3,1.4,1.5,1.5,1.2,1.5,1.5,1.0,1.2,1.6,2.2,1.2,1.4,1.3,1.7,1.5,2.1,1.9,1.8,1.8,0.9,0.9,1.2,1.4,1.4,1.3,1.5,1.4,1.3,1.8,1.7,1.8,2.4,1.9,1.65,1.9,2.2,2.1,1.4,1.3,1.7
28,2018010204,4,73,20180102,4,CO,1.3666666666666667,2.0,1.4,1.3,1.4,1.3,1.4,1.4,1.4,1.48,1.2,1.3,1.4,1.4,1.2,1.6,1.6,0.9,1.3,1.6,2.2,1.3,1.3,1.3,1.7,1.3,1.9,1.7,1.8,1.8,0.9,0.9,1.2,1.3,1.4,1.3,1.4,1.4,1.1,1.7,1.8,1.7,2.4,1.8,1.6,1.9,2.2,2.1,1.3,1.3,1.7
29,2018010205,5,88,20180102,5,CO,1.3,1.9,1.4,1.2,1.4,1.4,1.3,1.5,1.4,1.46,1.1,1.2,1.2,1.4,1.3,1.8,1.8,0.9,1.3,1.6,2.0,1.3,1.2,1.2,1.6,1.4,1.7,1.6,1.7,1.7,0.9,0.9,1.2,1.3,1.4,1.3,1.5,1.5,0.4,1.6,1.8,1.7,2.4,1.8,1.5666666666666667,1.9,2.2,1.8,1.2,1.2,1.6
30,2018010206,6,103,20180102,6,CO,1.3,1.9,1.4,1.4,1.4,1.4,1.4,1.6,1.4,1.44,1.1,1.3,1.2,1.4,1.3,1.7,2.0,1.0,1.3,1.7,2.2,1.4,1.2,1.2,1.5,1.3,1.7,1.6,1.8,1.7,0.9,0.9,1.2,1.3,1.4,1.2,1.6,1.8,1.0,1.5,1.8,1.7,2.5,1.7,1.5333333333333334,1.9,2.3,2.1,1.2,1.2,1.5
31,2018010207,7,118,20180102,7,CO,1.28,2.0,1.5,1.6,1.4,1.3,1.3,1.6,1.5,1.42,1.1,1.3,1.2,1.4,1.5,1.9,1.8,1.0,1.5,1.8,2.0,1.5,1.2,1.2,1.6,1.2,1.6,1.5,2.1,1.6,0.9,0.9,1.2,1.4,1.5,1.7,1.6,1.7,1.1,1.6,1.8,1.7,2.5,1.6,1.5,1.9,2.3,2.1,1.2,1.2,1.6
32,2018010208,8,133,20180102,8,CO,1.26,2.0,1.6,1.6,1.4,1.4,1.4,1.6,1.7,1.4,1.1,1.4,1.2,1.5,1.6,2.0,2.0,1.4,1.6,2.0,2.1,1.6,1.2,1.4,1.6,1.2,1.7,1.5,2.1,1.6,0.9,0.9,1.2,1.5,1.5,2.0,1.9,1.5,1.2,1.6,2.0,1.8,2.5,1.6,1.5,2.1,2.2,1.9,1.2,1.4,1.6
33,2018010209,9,148,20180102,9,CO,1.24,2.0,1.7,1.9,1.5,1.6,1.3,1.6,1.7,1.4,1.1,1.8,1.2,1.7,1.6,2.1,2.0,1.5,1.6,2.2,2.4,1.8,1.2,1.3,1.6,1.1,1.7,1.5,2.1,1.7,1.0,1.2,1.4,1.8,1.6,1.5,1.8,2.1,1.1,1.7,2.1,2.0,2.5,1.7,1.8,2.1,2.2,2.2,1.2,1.3,1.6
34,2018010210,10,163,20180102,10,CO,1.22,2.1,1.8,1.9,1.4,2.0,1.3,1.9,1.6,1.4333333333333333,1.2,1.2,1.2,1.9,1.6,2.3,2.0,1.7,1.9,2.5,2.6,2.1,1.2,1.3,1.5,1.1,1.5,1.4,2.0,1.6,1.0,1.6,1.5,1.8,1.7,1.6,1.6,2.5,1.2,1.7,2.0,1.8,2.6,1.7,2.1,2.1,2.3,1.9,1.2,1.3,1.5
35,2018010211,11,178,20180102,11,CO,1.2,2.2,1.8,1.8,1.7,1.5,1.4,1.8,1.6,1.4666666666666666,1.3,1.7,1.2,1.7,1.6,1.9,2.1,1.7,2.1,2.7,2.8,2.2,1.3,1.3,1.5,1.0,1.5,1.4,2.0,1.5,1.0,1.3,1.6,1.7,1.9,1.6,1.9,2.0,1.2,1.7,1.7,1.7,2.6,1.7,2.0,2.0,2.3,2.1,1.3,1.3,1.5
36,2018010212,12,193,20180102,12,CO,1.0,1.5,1.6,1.3,1.4,1.4,1.3,1.3,1.6,1.5,1.2,1.5,1.2,1.6,1.6,1.8,1.7,1.5,2.2,2.8,2.9,2.4,1.3,1.3,1.5,1.1,1.5,1.5,1.9,1.5,1.0,1.4,1.5,1.6,1.7,1.7,2.1,1.9,1.1,1.8,1.8,1.7,2.6,1.6,1.9,2.0,2.3,2.0,1.3,1.3,1.5
37,2018010213,13,208,20180102,13,CO,1.15,1.5,1.5,1.1,1.1,1.3,1.3,1.1,1.6,1.5333333333333334,1.05,1.6,1.2,1.5,1.6,1.8,1.8,1.5,2.3,2.8,2.9,2.4,1.3,1.3,1.3,1.2,1.6,1.6,1.7,1.5,0.9,1.4,1.5,1.6,1.7,1.6,2.0,2.0,0.8,1.4,2.0,1.6,2.7,1.5,1.8,1.9,2.05,1.9,1.3,1.3,1.3
38,2018010214,14,223,20180102,14,CO,1.3,1.6,1.2,1.1,1.0,1.2,1.0,1.1,1.2,1.5666666666666667,0.9,1.2,1.3,1.2,1.7,1.9,1.7,1.5,2.3,2.9,2.9,2.4,1.2,1.2,1.2,1.5,1.8,1.8,1.5,1.4,0.8,1.3,1.4,1.5,1.7,1.8,2.0,2.2,0.9,1.5,2.0,1.6,2.7,1.4,1.7,1.8,1.8,1.9,1.2,1.2,1.2
39,2018010215,15,238,20180102,15,CO,1.2666666666666666,1.6,1.2,1.0,1.0,1.4,1.0,1.1,1.1,1.6,0.7,1.1,1.2,1.1,1.8,1.9,1.7,1.6,2.3,2.9,3.0,2.5,1.2,1.2,1.2,1.8,2.0,2.1,1.6,1.5,0.8,1.3,1.5,1.6,1.8,1.9,2.2,2.3,0.9,1.5,1.8,1.3,2.7,1.1,1.7333333333333334,1.8,1.6,1.7,1.2,1.2,1.2
40,2018010216,16,253,20180102,16,CO,1.2333333333333334,1.6,1.2,1.0,1.1,1.3,1.1,1.2,1.1,1.4,0.8,1.1,1.0,1.0,1.9,2.0,1.7,1.7,2.4,3.0,3.0,2.5,1.1,1.1,1.2,1.9,2.2,2.2,1.9,1.7,0.8,1.5,1.6,1.7,1.9,2.0,2.2,2.4,1.0,1.4,1.5,1.2,2.7,1.1,1.7666666666666666,1.3,1.1,1.2,1.1,1.1,1.2
41,2018010217,17,268,20180102,17,CO,1.2,1.7,1.3,1.1,1.4,1.1,1.3,1.2,1.2,1.2,0.9,1.1,1.1,1.1,2.1,2.1,1.8,1.8,2.4,3.0,3.1,2.6,1.1,1.1,1.2,2.0,2.3,2.3,2.0,1.9,0.8,1.4,1.6,1.6,1.8,1.9,2.2,2.3,0.8,1.5,2.0,2.0,2.6,1.3,1.8,1.3,1.2,1.5,1.1,1.1,1.2
42,2018010218,18,283,20180102,18,CO,1.5,2.0,1.7,1.4,1.7,1.3,1.7,1.7,1.7,1.3,0.9,1.2,1.2,1.2,2.2,2.2,1.9,2.0,2.5,2.7333333333333334,3.1,2.5,1.2,1.1,1.2,2.2,2.4,2.4,2.2,2.0,1.0,1.4,1.4,1.6,1.6,2.0,2.1,2.3,1.0,1.5,1.8,1.9,2.2,1.6,1.6600000000000001,1.5250000000000001,1.6,1.6,1.2,1.1,1.2
43,2018010219,19,298,20180102,19,CO,1.8,2.3,1.9,1.7,1.9,1.6,1.9,2.5,2.0,1.4,0.8,1.3,1.3,1.1,2.2,2.3,2.0,2.1,2.4,2.466666666666667,3.0,2.4,1.4,1.3,1.2,2.2,2.5,2.4,2.2,2.1,1.1,1.4,1.3,1.4,1.5,2.1,2.3,2.5,0.7,1.6,1.2,1.3,1.7000000000000002,1.2,1.52,1.75,2.1,2.2,1.4,1.3,1.2
44,2018010220,20,313,20180102,20,CO,1.85,2.3,1.9,1.7,1.9,1.7,1.8,3.0,2.1,1.7,0.7,1.2,1.1,1.1,2.1,2.4,2.1,2.0,2.1,2.2,2.6,2.2,1.6,1.6,1.6,2.2,2.5,2.5,2.3,2.2,1.3,1.2,1.2,1.2,1.4,2.0,2.3,2.5,0.7,1.5,1.1,1.2,1.2,1.0,1.3800000000000001,1.975,2.1,2.5,1.6,1.6,1.6
45,2018010221,21,328,20180102,21,CO,1.9000000000000001,2.3,2.0,1.6,1.8,1.8,1.8,3.4,2.2,2.0,0.8,1.2,1.4,1.1,2.1,2.4,2.1,1.9,1.8,1.9,2.5,2.0,1.7,1.7,1.8,2.1,2.5,2.5,2.5,2.4,1.5,1.2,1.2,1.3,1.4,2.0,2.3,2.4,0.6,1.5,1.2,1.2,1.2,1.2,1.2400000000000002,2.2,2.2,2.5,1.7,1.7,1.8
46,2018010222,22,343,20180102,22,CO,1.9500000000000002,2.5,2.1,1.8,2.1,1.8,2.1,2.9,2.3,2.0,0.9,1.2,1.8,1.3,2.2,2.3,2.0,1.9,1.7,1.7,2.3,1.8,1.8,1.8,1.8,2.0,2.5,2.4,2.6,2.5,1.5,1.1,1.3,1.4,1.6,1.9,2.2,2.3,0.8,1.4,1.2,1.3,1.2,1.4,1.1,2.3,2.2,2.6,1.8,1.8,1.8
47,2018010223,23,358,20180102,23,CO,2.0,2.5,2.2,2.0,2.4,2.1,2.2,2.7,2.4,2.1,1.4,1.6,2.0,1.8,2.2,2.3,2.0,1.8,1.5,1.5,2.1,1.6,1.6,1.8,1.5,1.9,2.3,2.2,2.5,2.5,1.4,1.6,1.9,2.0,2.1,1.7,2.1,2.2,0.7,1.2,1.2,1.4,1.2,1.5,1.175,2.3,2.3,2.6,1.6,1.8,1.5
48,2018010300,0,13,20180103,0,CO,2.0500000000000003,2.6,2.2,2.0,2.3,2.1,2.1,3.0,2.3,2.3,1.4,1.7,2.0,2.0,2.1,2.3,2.0,1.9,1.3,1.4,2.0,1.5,1.5,1.6,1.4,1.6,2.0,2.0,2.5,2.4,1.2,1.7,1.9,1.9,2.1,1.5,2.0,2.0,0.8,1.2,1.3,1.4,1.3,1.5,1.25,2.3,2.2,2.6,1.5,1.6,1.4
49,2018010301,1,28,20180103,1,CO,2.1,2.5,2.2,1.9,2.3,2.1,2.1,3.2,2.3,2.4,1.2,1.5,2.0,1.7,2.1,2.3,2.0,1.9,1.3,1.3,2.0,1.4,1.4,1.4,1.4,1.7,2.0,1.9,2.3,2.3,1.1,1.6,1.9,1.9,2.1,1.3,1.8,1.9,0.7,1.2,1.5,1.5,1.4,1.4,1.325,2.2,2.1,2.4,1.4,1.4,1.4
50,2018010302,2,43,20180103,2,CO,2.2,2.6,2.2,2.1,2.4,2.1,2.2,3.5,2.4,2.3,1.0,1.3,1.4,1.4,2.0,2.2,2.0,1.9,1.2,1.2,1.9,1.4,1.3,1.4,1.4,1.4,1.8,1.7,2.1,2.2,1.1,1.5,1.9,1.9,2.1,1.2,1.7,1.7,0.7,1.2,1.8,1.8,1.6,1.6,1.4,2.1,1.9,2.3,1.3,1.4,1.4
51,2018010303,3,58,20180103,3,CO,2.1333333333333333,2.7,2.2,2.1,2.4,2.2,2.2,3.6,2.3,2.3,1.025,1.3,1.3,1.3,1.9,2.2,2.0,1.8,1.1,1.2,1.9,1.3,1.4,1.3,1.8,1.3,1.7,1.6,1.9,2.0,1.3,1.6,2.0,2.0,2.1,1.1,1.7,1.7,0.7,1.2,1.9,1.9,1.7,1.7,1.4,1.9,1.8,2.0,1.4,1.3,1.8
52,2018010304,4,73,20180103,4,CO,2.066666666666667,2.6,2.2,2.0,2.2,2.2,2.2,3.9,2.1,2.2,1.05,1.2,1.2,1.2,1.7,2.1,1.9,1.8,1.2,1.2,2.0,1.4,1.8,1.7,2.2,1.2,1.6,1.5,1.7,1.8,1.9,1.6,2.0,1.9,2.1,1.0,1.6,1.6,0.7,1.2,1.9,1.9,1.7,1.6,1.5,1.8,1.6,2.0,1.8,1.7,2.2
53,2018010305,5,88,20180103,5,CO,2.0,2.5,2.0,1.9,2.0,2.1,2.0,3.8,2.0,2.1,1.0750000000000002,1.2,1.8,1.2,1.7,2.0,1.9,1.7,1.3,1.4,2.0,1.4,2.1,2.1,2.3,1.2,1.6,1.4,1.6,1.7,2.1,1.7,2.0,2.0,2.2,1.0,1.6,1.6,0.7,1.1,1.5,1.6,1.8,1.4,1.2,1.7,1.5,1.9,2.1,2.1,2.3
54,2018010306,6,103,20180103,6,CO,1.9,2.4,1.8,1.8,1.9,1.9,1.8,3.6,1.8,2.0,1.1,1.3,2.2,1.4,1.8,1.9,1.7,1.5,1.3,1.3,2.0,1.4,2.2,2.3,2.3,1.1,1.5,1.3,1.5,1.6,2.1,1.8,2.1,2.1,2.4,1.0,1.5,1.5,0.7,1.2,1.5,1.5,1.7,1.4,1.3,1.6,1.5,1.8,2.2,2.3,2.3
55,2018010307,7,118,20180103,7,CO,1.8,2.2,1.7,1.7,1.8,1.8,1.8,3.7,1.6,1.8,1.4,1.7,2.1,1.7,1.8,1.9,1.6,1.5,1.3,1.3,2.1,1.4,2.1,2.3,2.2,1.1,1.5,1.4,1.4,1.5,2.0,1.9,2.3,2.3,2.5,1.0,1.5,1.5,0.7,1.3,1.5,1.6,1.6,1.5,1.3,1.5,1.5,1.7,2.1,2.3,2.2
56,2018010308,8,133,20180103,8,CO,1.7,2.2,1.7,1.6,1.6,1.7,1.6,2.8,1.5,1.7,1.5,1.8,2.5,1.9,1.9,1.9,1.6,1.6,1.4,1.4,2.2,1.5,2.1,2.3,2.2,1.2,1.6,1.4,1.4,1.4,1.9,2.0,2.4,2.4,2.5,1.0,1.5,1.5,0.7,1.3,1.6,1.6,1.6,1.5,1.4,1.4,1.4,1.7,2.1,2.3,2.2
57,2018010309,9,148,20180103,9,CO,1.6,2.0,1.6,1.4,1.4,1.6,1.4,3.1,1.4,1.5,1.6,1.8,2.4,2.0,1.9,2.0,1.7,1.6,1.4,1.4,2.2,1.6,2.0,2.1,1.9,1.2,1.6,1.5,1.4,1.4,1.7,2.0,2.3,2.3,2.4,1.0,1.5,1.6,0.7,1.3,1.6,1.6,1.6,1.4,1.4,1.5,1.5,1.8,2.0,2.1,1.9
58,2018010310,10,163,20180103,10,CO,1.5,1.9,1.4,1.3,1.4,1.4,1.4,2.8,1.3,1.4,1.6,1.9,2.2,2.1,1.9,1.9,1.7,1.7,1.4,1.5,2.3,1.6,1.9,2.0,1.7,1.2,1.6,1.5,1.4,1.4,1.6,1.9,2.3,2.3,2.4,1.0,1.5,1.6,0.7,1.4,1.5,1.6,1.7,1.5,1.5,1.5,1.5,1.8,1.9,2.0,1.7
